2025-12-05 19:21:24 | INFO | __main__ | Starting pipeline for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project1-template
2025-12-05 20:32:05 | ERROR | src.tools | Unable to fetch README for repo: https://github.com/owner/repo
2025-12-05 20:32:05 | WARNING | src.tools | safe_call retry after error: README content is empty or could not be retrieved.
2025-12-05 20:32:07 | INFO | src.tools | Fetching README for repo: https://github.com/owner/repo
2025-12-05 20:32:07 | INFO | src.tools | Fetching README via GitHub API: https://api.github.com/repos/owner/repo/readme
2025-12-05 20:32:08 | INFO | src.tools | Trying raw README at: https://raw.githubusercontent.com/owner/repo/main/README.md
2025-12-05 20:32:08 | INFO | src.tools | Trying raw README at: https://raw.githubusercontent.com/owner/repo/master/README.md
2025-12-05 20:32:09 | ERROR | src.tools | Unable to fetch README for repo: https://github.com/owner/repo
2025-12-05 20:32:09 | WARNING | src.tools | safe_call retry after error: README content is empty or could not be retrieved.
2025-12-05 20:32:13 | ERROR | src.tools | safe_call exhausted retries, last error: README content is empty or could not be retrieved.
2025-12-05 20:35:47 | INFO | src.tools | Fetching README for repo: https://github.com/owner/repo
2025-12-05 20:35:47 | INFO | src.tools | Fetching README via GitHub API: https://api.github.com/repos/owner/repo/readme
2025-12-05 20:35:48 | INFO | src.tools | Trying raw README at: https://raw.githubusercontent.com/owner/repo/main/README.md
2025-12-05 20:35:49 | INFO | src.tools | Trying raw README at: https://raw.githubusercontent.com/owner/repo/master/README.md
2025-12-05 20:35:50 | ERROR | src.tools | Unable to fetch README for repo: https://github.com/owner/repo
2025-12-05 20:35:50 | WARNING | src.tools | safe_call retry after error: README content is empty or could not be retrieved.
2025-12-05 20:35:51 | INFO | src.tools | Fetching README for repo: https://github.com/owner/repo
2025-12-05 20:35:51 | INFO | src.tools | Fetching README via GitHub API: https://api.github.com/repos/owner/repo/readme
2025-12-05 20:35:51 | INFO | src.tools | Trying raw README at: https://raw.githubusercontent.com/owner/repo/main/README.md
2025-12-05 20:35:52 | INFO | src.tools | Trying raw README at: https://raw.githubusercontent.com/owner/repo/master/README.md
2025-12-05 20:35:52 | ERROR | src.tools | Unable to fetch README for repo: https://github.com/owner/repo
2025-12-05 20:35:52 | WARNING | src.tools | safe_call retry after error: README content is empty or could not be retrieved.
2025-12-05 20:35:54 | INFO | src.tools | Fetching README for repo: https://github.com/owner/repo
2025-12-05 20:35:54 | INFO | src.tools | Fetching README via GitHub API: https://api.github.com/repos/owner/repo/readme
2025-12-05 20:35:55 | INFO | src.tools | Trying raw README at: https://raw.githubusercontent.com/owner/repo/main/README.md
2025-12-05 20:35:56 | INFO | src.tools | Trying raw README at: https://raw.githubusercontent.com/owner/repo/master/README.md
2025-12-05 20:35:56 | ERROR | src.tools | Unable to fetch README for repo: https://github.com/owner/repo
2025-12-05 20:35:56 | WARNING | src.tools | safe_call retry after error: README content is empty or could not be retrieved.
2025-12-05 20:36:00 | ERROR | src.tools | safe_call exhausted retries, last error: README content is empty or could not be retrieved.
2025-12-05 20:51:14 | WARNING | src.tools | safe_call retry after error: test_run_review_workflow_monkeypatched.<locals>.<lambda>() got an unexpected keyword argument 'timeout'
2025-12-05 20:51:15 | WARNING | src.tools | safe_call retry after error: test_run_review_workflow_monkeypatched.<locals>.<lambda>() got an unexpected keyword argument 'timeout'
2025-12-05 20:51:17 | WARNING | src.tools | safe_call retry after error: test_run_review_workflow_monkeypatched.<locals>.<lambda>() got an unexpected keyword argument 'timeout'
2025-12-05 20:51:21 | ERROR | src.tools | safe_call exhausted retries, last error: test_run_review_workflow_monkeypatched.<locals>.<lambda>() got an unexpected keyword argument 'timeout'
2025-12-05 21:02:52 | WARNING | src.tools | safe_call retry after error: test_run_review_workflow_monkeypatched.<locals>.<lambda>() got an unexpected keyword argument 'timeout'
2025-12-05 21:02:53 | WARNING | src.tools | safe_call retry after error: test_run_review_workflow_monkeypatched.<locals>.<lambda>() got an unexpected keyword argument 'timeout'
2025-12-05 21:02:55 | WARNING | src.tools | safe_call retry after error: test_run_review_workflow_monkeypatched.<locals>.<lambda>() got an unexpected keyword argument 'timeout'
2025-12-05 21:02:59 | ERROR | src.tools | safe_call exhausted retries, last error: test_run_review_workflow_monkeypatched.<locals>.<lambda>() got an unexpected keyword argument 'timeout'
2025-12-05 21:03:39 | INFO | src.tools | Fetching README for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project1-template
2025-12-05 21:03:39 | INFO | src.tools | Fetching README via GitHub API: https://api.github.com/repos/sbm-11-SFDC/rt-aaidc-project1-template/readme
2025-12-05 21:18:05 | INFO | app | Starting pipeline for repo: https://github.com/owner/repo
2025-12-05 21:18:05 | INFO | app | Pipeline complete. Outputs written to C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\recommendations_1764949685.txt and C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\report_1764949685.txt
2025-12-05 21:18:40 | INFO | app | Starting pipeline for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project1-template
2025-12-05 21:18:40 | INFO | src.tools | Fetching README for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project1-template
2025-12-05 21:18:40 | INFO | src.tools | Fetching README via GitHub API: https://api.github.com/repos/sbm-11-SFDC/rt-aaidc-project1-template/readme
2025-12-05 21:18:41 | INFO | app | Pipeline complete. Outputs written to C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\recommendations_1764949721.txt and C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\report_1764949721.txt
2025-12-06 18:30:32 | INFO | app | Starting pipeline for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project2-multiagent
2025-12-06 18:30:32 | INFO | src.tools | Fetching README for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project2-multiagent
2025-12-06 18:30:32 | INFO | src.tools | Fetching README via GitHub API: https://api.github.com/repos/sbm-11-SFDC/rt-aaidc-project2-multiagent/readme
2025-12-06 18:30:55 | INFO | app | Pipeline complete. Outputs written to C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\recommendations_1765026055.txt and C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\report_1765026055.txt
2025-12-06 18:31:10 | INFO | app | Starting pipeline for repo: https://github.com/owner/repo
2025-12-06 18:31:10 | INFO | app | Pipeline complete. Outputs written to C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\recommendations_1765026070.txt and C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\report_1765026070.txt
2025-12-06 18:31:30 | INFO | app | Starting pipeline for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project1-template
2025-12-06 18:31:30 | INFO | src.tools | Fetching README for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project1-template
2025-12-06 18:31:30 | INFO | src.tools | Fetching README via GitHub API: https://api.github.com/repos/sbm-11-SFDC/rt-aaidc-project1-template/readme
2025-12-06 18:31:32 | INFO | app | Pipeline complete. Outputs written to C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\recommendations_1765026092.txt and C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\report_1765026092.txt
2025-12-06 18:52:09 | INFO | app | Starting pipeline for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project2-multiagent
2025-12-06 18:52:09 | INFO | src.tools | Fetching README for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project2-multiagent
2025-12-06 18:52:09 | INFO | src.tools | Fetching README via GitHub API: https://api.github.com/repos/sbm-11-SFDC/rt-aaidc-project2-multiagent/readme
2025-12-06 18:52:10 | INFO | app | Pipeline complete. Outputs written to C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\recommendations_1765027330.txt and C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\report_1765027330.txt
2025-12-06 18:53:03 | INFO | app | Starting pipeline for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project2-multiagent
2025-12-06 18:53:03 | INFO | src.tools | Fetching README for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project2-multiagent
2025-12-06 18:53:03 | INFO | src.tools | Fetching README via GitHub API: https://api.github.com/repos/sbm-11-SFDC/rt-aaidc-project2-multiagent/readme
2025-12-06 18:53:14 | INFO | app | Pipeline complete. Outputs written to C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\recommendations_1765027394.txt and C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\report_1765027394.txt
2025-12-06 18:53:26 | INFO | app | Starting pipeline for repo: https://github.com/owner/repo
2025-12-06 18:53:26 | INFO | app | Pipeline complete. Outputs written to C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\recommendations_1765027406.txt and C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\report_1765027406.txt
2025-12-06 18:53:50 | INFO | app | Starting pipeline for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project1-template
2025-12-06 18:53:50 | INFO | src.tools | Fetching README for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project1-template
2025-12-06 18:53:50 | INFO | src.tools | Fetching README via GitHub API: https://api.github.com/repos/sbm-11-SFDC/rt-aaidc-project1-template/readme
2025-12-06 18:53:51 | INFO | app | Pipeline complete. Outputs written to C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\recommendations_1765027431.txt and C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\report_1765027431.txt
2025-12-06 18:55:15 | INFO | app | Starting pipeline for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project1-template
2025-12-06 18:55:15 | INFO | src.tools | Fetching README for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project1-template
2025-12-06 18:55:15 | INFO | src.tools | Fetching README via GitHub API: https://api.github.com/repos/sbm-11-SFDC/rt-aaidc-project1-template/readme
2025-12-06 18:55:16 | INFO | app | Pipeline complete. Outputs written to C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\recommendations_1765027516.txt and C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\report_1765027516.txt
2025-12-06 18:57:30 | INFO | app | Starting pipeline for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project2-multiagent
2025-12-06 18:57:30 | INFO | src.tools | Fetching README for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project2-multiagent
2025-12-06 18:57:30 | INFO | src.tools | Fetching README via GitHub API: https://api.github.com/repos/sbm-11-SFDC/rt-aaidc-project2-multiagent/readme
2025-12-06 18:57:46 | INFO | app | Pipeline complete. Outputs written to C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\recommendations_1765027666.txt and C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\report_1765027666.txt
2025-12-06 18:57:59 | INFO | app | Starting pipeline for repo: https://github.com/owner/repo
2025-12-06 18:57:59 | INFO | app | Pipeline complete. Outputs written to C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\recommendations_1765027679.txt and C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\report_1765027679.txt
2025-12-06 18:58:22 | INFO | app | Starting pipeline for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project1-template
2025-12-06 18:58:22 | INFO | src.tools | Fetching README for repo: https://github.com/sbm-11-SFDC/rt-aaidc-project1-template
2025-12-06 18:58:22 | INFO | src.tools | Fetching README via GitHub API: https://api.github.com/repos/sbm-11-SFDC/rt-aaidc-project1-template/readme
2025-12-06 18:58:23 | INFO | app | Pipeline complete. Outputs written to C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\recommendations_1765027703.txt and C:\Users\Soberr\Downloads\Ready Tensor AI\rt-aaidc-project2-multiagent\outputs\report_1765027703.txt
